GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,B18AA2010,B18AB2010,B18AC2010,B18AD2010,B18AE2010
"G1000010","2010","Delaware","10","Kent County","001","Kent County",109999,38913,1043,6632,5723
"G1000030","2010","Delaware","10","New Castle County","003","New Castle County",352955,127786,1574,42574,13590
"G1000050","2010","Delaware","10","Sussex County","005","Sussex County",155663,25115,1564,10262,4541
"G1100010","2010","District Of Columbia","11","District Of Columbia","001","District of Columbia",231471,305125,2079,45732,17316
"G1200010","2010","Florida","12","Alachua County","001","Alachua County",172156,50282,772,17580,6546
"G1200030","2010","Florida","12","Baker County","003","Baker County",22686,3680,76,248,425
"G1200050","2010","Florida","12","Bay County","005","Bay County",138731,18180,1153,5553,5235
"G1200070","2010","Florida","12","Bradford County","007","Bradford County",21801,5823,91,353,452
"G1200090","2010","Florida","12","Brevard County","009","Brevard County",450927,54799,2118,21162,14370
"G1200110","2010","Florida","12","Broward County","011","Broward County",1102231,467519,5065,122400,50851
"G1200130","2010","Florida","12","Calhoun County","013","Calhoun County",11818,2011,165,285,346
"G1200150","2010","Florida","12","Charlotte County","015","Charlotte County",144059,9089,417,3738,2675
"G1200170","2010","Florida","12","Citrus County","017","Citrus County",131350,3987,482,3140,2277
"G1200190","2010","Florida","12","Clay County","019","Clay County",156087,18831,871,9448,5628
"G1200210","2010","Florida","12","Collier County","021","Collier County",269596,21087,1123,23552,6162
"G1200230","2010","Florida","12","Columbia County","023","Columbia County",52611,11818,346,1451,1305
"G1200270","2010","Florida","12","DeSoto County","027","DeSoto County",23094,4431,137,6367,833
"G1200290","2010","Florida","12","Dixie County","029","Dixie County",14584,1386,69,137,246
"G1200310","2010","Florida","12","Duval County","031","Duval County",526044,255018,3413,55122,24666
"G1200330","2010","Florida","12","Escambia County","033","Escambia County",204993,68282,2623,12344,9377
"G1200350","2010","Florida","12","Flagler County","035","Flagler County",78710,10884,267,3649,2186
"G1200370","2010","Florida","12","Franklin County","037","Franklin County",9540,1589,58,166,196
"G1200390","2010","Florida","12","Gadsden County","039","Gadsden County",16646,25996,137,3003,607
"G1200410","2010","Florida","12","Gilchrist County","041","Gilchrist County",15396,897,84,314,248
"G1200430","2010","Florida","12","Glades County","043","Glades County",9153,1588,589,1333,221
"G1200450","2010","Florida","12","Gulf County","045","Gulf County",12384,2962,63,169,285
"G1200470","2010","Florida","12","Hamilton County","047","Hamilton County",8851,5102,93,496,257
"G1200490","2010","Florida","12","Hardee County","049","Hardee County",20013,1936,172,5064,546
"G1200510","2010","Florida","12","Hendry County","051","Hendry County",23436,5261,672,8724,1047
"G1200530","2010","Florida","12","Hernando County","053","Hernando County",154598,8816,613,5251,3500
"G1200550","2010","Florida","12","Highlands County","055","Highlands County",79972,9263,471,6885,2195
"G1200570","2010","Florida","12","Hillsborough County","057","Hillsborough County",876137,205073,4779,104555,38682
"G1200590","2010","Florida","12","Holmes County","059","Holmes County",18043,1147,160,188,389
"G1200610","2010","Florida","12","Indian River County","061","Indian River County",116346,12397,408,6626,2251
"G1200630","2010","Florida","12","Jackson County","063","Jackson County",34373,13231,335,886,921
"G1200650","2010","Florida","12","Jefferson County","065","Jefferson County",8912,5340,37,283,189
"G1200670","2010","Florida","12","Lafayette County","067","Lafayette County",6868,1411,38,433,120
"G1200690","2010","Florida","12","Lake County","069","Lake County",243624,29103,1472,16166,6687
"G1200710","2010","Florida","12","Lee County","071","Lee County",513496,51069,2193,39131,12865
"G1200730","2010","Florida","12","Leon County","073","Leon County",173480,83520,775,11590,6122
"G1200750","2010","Florida","12","Levy County","075","Levy County",34876,3832,170,1132,791
"G1200770","2010","Florida","12","Liberty County","077","Liberty County",6462,1497,89,175,142
"G1200790","2010","Florida","12","Madison County","079","Madison County",11070,7460,93,349,252
"G1200810","2010","Florida","12","Manatee County","081","Manatee County",264322,28230,1044,22753,6484
"G1200830","2010","Florida","12","Marion County","083","Marion County",268284,40828,1309,14063,6814
"G1200850","2010","Florida","12","Martin County","085","Martin County",127691,7842,840,7612,2333
"G1200860","2010","Florida","12","Miami-Dade County","086","Miami-Dade County",1841887,472976,5000,117695,58877
"G1200870","2010","Florida","12","Monroe County","087","Monroe County",65409,4194,296,1890,1301
"G1200890","2010","Florida","12","Nassau County","089","Nassau County",65809,4668,308,1374,1155
"G1200910","2010","Florida","12","Okaloosa County","091","Okaloosa County",146582,16797,1068,9274,7101
"G1200930","2010","Florida","12","Okeechobee County","093","Okeechobee County",31009,3203,380,4653,751
"G1200950","2010","Florida","12","Orange County","095","Orange County",728795,238241,4532,135063,39325
"G1200970","2010","Florida","12","Osceola County","097","Osceola County",190641,30369,1452,35323,10900
"G1200990","2010","Florida","12","Palm Beach County","099","Palm Beach County",970121,228690,6043,85008,30272
"G1201010","2010","Florida","12","Pasco County","101","Pasco County",409784,20700,1646,22120,10447
"G1201030","2010","Florida","12","Pinellas County","103","Pinellas County",752892,94745,2892,45997,20016
"G1201050","2010","Florida","12","Polk County","105","Polk County",452854,88833,2706,42967,14735
"G1201070","2010","Florida","12","Putnam County","107","Putnam County",57468,12030,359,3213,1294
"G1201090","2010","Florida","12","St. Johns County","109","St. Johns County",169794,10684,551,5645,3365
"G1201110","2010","Florida","12","St. Lucie County","111","St. Lucie County",199336,53036,1123,17007,7287
"G1201130","2010","Florida","12","Santa Rosa County","113","Santa Rosa County",132920,8205,1306,4439,4502
"G1201150","2010","Florida","12","Sarasota County","115","Sarasota County",342090,17815,945,12593,6005
"G1201170","2010","Florida","12","Seminole County","117","Seminole County",330664,47107,1386,31371,12190
"G1201190","2010","Florida","12","Sumter County","119","Sumter County",80893,9022,359,2096,1050
"G1201210","2010","Florida","12","Suwannee County","121","Suwannee County",34299,4754,211,1514,773
"G1201230","2010","Florida","12","Taylor County","123","Taylor County",16964,4669,180,364,393
"G1201250","2010","Florida","12","Union County","125","Union County",11655,3449,57,149,225
"G1201270","2010","Florida","12","Volusia County","127","Volusia County",408256,51791,1778,22258,10510
"G1201290","2010","Florida","12","Wakulla County","129","Wakulla County",25224,4464,191,338,559
"G1201310","2010","Florida","12","Walton County","131","Walton County",48351,3178,488,1726,1300
"G1201330","2010","Florida","12","Washington County","133","Washington County",20014,3745,319,298,520
"G1300010","2010","Georgia","13","Appling County","001","Appling County",13385,3392,68,1196,195
"G1300030","2010","Georgia","13","Atkinson County","003","Atkinson County",5213,1453,47,1532,130
"G1300050","2010","Georgia","13","Bacon County","005","Bacon County",8725,1704,20,504,143
"G1300070","2010","Georgia","13","Baker County","007","Baker County",1675,1613,9,112,42
"G1300090","2010","Georgia","13","Baldwin County","009","Baldwin County",25121,18965,98,980,556
"G1300110","2010","Georgia","13","Banks County","011","Banks County",16877,427,57,774,260
"G1300130","2010","Georgia","13","Barrow County","013","Barrow County",54665,7889,186,5019,1608
"G1300150","2010","Georgia","13","Bartow County","015","Bartow County",82862,10178,393,4632,2092
"G1300170","2010","Georgia","13","Ben Hill County","017","Ben Hill County",10446,6104,56,793,235
"G1300190","2010","Georgia","13","Berrien County","019","Berrien County",16327,2063,56,596,244
"G1300210","2010","Georgia","13","Bibb County","021","Bibb County",67199,81116,332,4665,2235
"G1300230","2010","Georgia","13","Bleckley County","023","Bleckley County",9151,3564,13,207,128
"G1300250","2010","Georgia","13","Brantley County","025","Brantley County",17380,538,58,163,272
"G1300270","2010","Georgia","13","Brooks County","027","Brooks County",9722,5729,49,542,201
"G1300290","2010","Georgia","13","Bryan County","029","Bryan County",24254,4286,98,837,758
"G1300310","2010","Georgia","13","Bulloch County","031","Bulloch County",47215,19409,183,2249,1161
"G1300330","2010","Georgia","13","Burke County","033","Burke County",11070,11533,49,357,307
"G1300350","2010","Georgia","13","Butts County","035","Butts County",16546,6469,59,266,315
"G1300370","2010","Georgia","13","Calhoun County","037","Calhoun County",2326,4105,10,189,64
"G1300390","2010","Georgia","13","Camden County","039","Camden County",37557,9799,259,1367,1531
"G1300430","2010","Georgia","13","Candler County","043","Candler County",7253,2683,9,939,114
"G1300450","2010","Georgia","13","Carroll County","045","Carroll County",83579,20089,389,4006,2464
"G1300470","2010","Georgia","13","Catoosa County","047","Catoosa County",59845,1392,212,1438,1055
"G1300490","2010","Georgia","13","Charlton County","049","Charlton County",8352,3464,45,118,192
"G1300510","2010","Georgia","13","Chatham County","051","Chatham County",140010,106392,691,12336,5699
"G1300530","2010","Georgia","13","Chattahoochee County","053","Chattahoochee County",7753,2123,81,812,498
"G1300550","2010","Georgia","13","Chattooga County","055","Chattooga County",21828,2899,67,807,414
"G1300570","2010","Georgia","13","Cherokee County","057","Cherokee County",185536,12117,814,11408,4471
"G1300590","2010","Georgia","13","Clarke County","059","Clarke County",72238,30988,247,10716,2525
"G1300610","2010","Georgia","13","Clay County","061","Clay County",1197,1923,11,15,37
"G1300630","2010","Georgia","13","Clayton County","063","Clayton County",48960,171480,965,31452,6567
"G1300650","2010","Georgia","13","Clinch County","065","Clinch County",4581,1886,44,193,94
"G1300670","2010","Georgia","13","Cobb County","067","Cobb County",428023,171774,2314,67304,18663
"G1300690","2010","Georgia","13","Coffee County","069","Coffee County",27386,11283,117,2993,577
"G1300710","2010","Georgia","13","Colquitt County","071","Colquitt County",29441,10210,218,4981,648
"G1300730","2010","Georgia","13","Columbia County","073","Columbia County",94867,18439,393,6865,3489
"G1300750","2010","Georgia","13","Cook County","075","Cook County",11525,4704,40,708,235
"G1300770","2010","Georgia","13","Coweta County","077","Coweta County",96594,22029,376,5678,2640
"G1300790","2010","Georgia","13","Crawford County","079","Crawford County",9428,2818,58,168,158
"G1300810","2010","Georgia","13","Crisp County","081","Crisp County",12487,10079,32,614,227
"G1300830","2010","Georgia","13","Dade County","083","Dade County",15973,145,74,223,218
"G1300850","2010","Georgia","13","Dawson County","085","Dawson County",21351,105,82,489,303
"G1300870","2010","Georgia","13","Decatur County","087","Decatur County",15096,11438,117,853,338
"G1300890","2010","Georgia","13","DeKalb County","089","DeKalb County",230156,375725,2479,67021,16512
"G1300910","2010","Georgia","13","Dodge County","091","Dodge County",14549,6504,55,473,215
"G1300930","2010","Georgia","13","Dooly County","093","Dooly County",6810,7442,16,514,136
"G1300950","2010","Georgia","13","Dougherty County","095","Dougherty County",27986,63470,209,1777,1123
"G1300970","2010","Georgia","13","Douglas County","097","Douglas County",69458,52290,399,7099,3157
"G1300990","2010","Georgia","13","Early County","099","Early County",5324,5462,39,99,84
"G1301010","2010","Georgia","13","Echols County","101","Echols County",3023,171,72,654,114
"G1301030","2010","Georgia","13","Effingham County","103","Effingham County",43182,7048,156,884,980
"G1301050","2010","Georgia","13","Elbert County","105","Elbert County",13297,5950,49,666,204
"G1301070","2010","Georgia","13","Emanuel County","107","Emanuel County",13928,7562,58,838,212
"G1301090","2010","Georgia","13","Evans County","109","Evans County",6471,3205,19,1188,117
"G1301110","2010","Georgia","13","Fannin County","111","Fannin County",23007,83,71,239,282
"G1301130","2010","Georgia","13","Fayette County","113","Fayette County",75802,21395,316,6666,2388
"G1301150","2010","Georgia","13","Floyd County","115","Floyd County",74055,13640,344,6479,1799
"G1301170","2010","Georgia","13","Forsyth County","117","Forsyth County",149946,4510,575,17604,2876
"G1301190","2010","Georgia","13","Franklin County","119","Franklin County",19280,1850,42,534,378
"G1301210","2010","Georgia","13","Fulton County","121","Fulton County",409697,405575,2259,82771,20279
"G1301230","2010","Georgia","13","Gilmer County","123","Gilmer County",26115,135,94,1577,371
"G1301250","2010","Georgia","13","Glascock County","125","Glascock County",2767,253,7,20,35
"G1301270","2010","Georgia","13","Glynn County","127","Glynn County",53823,20726,232,3415,1430
"G1301290","2010","Georgia","13","Gordon County","129","Gordon County",47032,2005,202,4863,1084
"G1301310","2010","Georgia","13","Grady County","131","Grady County",15716,7176,182,1544,393
"G1301330","2010","Georgia","13","Greene County","133","Greene County",9056,6105,50,607,176
"G1301350","2010","Georgia","13","Gwinnett County","135","Gwinnett County",429563,190167,4038,156261,25292
"G1301370","2010","Georgia","13","Habersham County","137","Habersham County",36893,1444,195,3738,771
